20170630,193451,98570,2,Buy,0
20170630,193451,98570,2,Buy,0
20170630,193451,98570,1,Sell,0
20170630,193451,98570,2,Sell,0
20170630,193451,98570,2,Sell,0
20170630,193451,98570,1,Sell,0
20170630,193451,98570,1,Sell,0
20170630,193451,98570,5,Sell,0
20170630,193451,98560,4,Sell,0
20170630,193451,98560,2,Sell,0
20170630,193451,98560,2,Sell,0
20170630,193451,98560,5,Sell,0
20170630,193451,98560,1,Sell,0
20170630,193451,98560,5,Sell,0
20170630,193451,98560,4,Sell,0
20170630,193451,98560,3,Sell,0
20170630,193451,98560,3,Sell,0
20170630,193451,98560,1,Sell,0
20170630,193451,98560,1,Sell,0
20170630,193451,98560,2,Sell,0
20170630,193451,98560,1,Sell,0
20170630,193451,98560,1,Sell,0
20170630,193452,98560,2,Sell,0
20170630,193452,98560,2,Sell,0
20170630,193452,98570,1,Buy,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,4,Sell,0
20170630,193452,98560,3,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,2,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,2,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,3,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,2,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,1,Sell,0
20170630,193452,98560,33,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,4,Sell,0
20170630,193452,98550,5,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,4,Sell,0
20170630,193452,98550,7,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,1,Buy,0
20170630,193452,98550,1,Buy,0
20170630,193452,98540,1,Sell,0
20170630,193452,98540,1,Sell,0
20170630,193452,98540,1,Sell,0
20170630,193452,98540,1,Sell,0
20170630,193452,98540,1,Sell,0
20170630,193452,98550,1,Buy,0
20170630,193452,98550,1,Buy,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,1,Buy,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,2,Sell,0
20170630,193452,98550,1,Sell,0
20170630,193453,98540,1,Sell,0
20170630,193453,98540,2,Sell,0
20170630,193453,98550,1,Buy,0
20170630,193453,98550,2,Buy,0
20170630,193454,98540,1,Sell,0
20170630,193454,98540,2,Sell,0
20170630,193454,98540,1,Sell,0
20170630,193454,98550,1,Buy,0
20170630,193454,98550,1,Buy,0
20170630,193455,98540,2,Sell,0
20170630,193455,98540,1,Sell,0
20170630,193455,98540,2,Sell,0
20170630,193455,98540,1,Sell,0
20170630,193455,98540,1,Sell,0
20170630,193455,98540,1,Sell,0
20170630,193455,98540,1,Sell,0
20170630,193456,98530,2,Sell,0
20170630,193456,98530,2,Sell,0
20170630,193456,98530,1,Buy,0
20170630,193456,98530,1,Buy,0
20170630,193457,98530,1,Sell,0
20170630,193457,98530,2,Sell,0
20170630,193457,98540,2,Buy,0
20170630,193457,98530,1,Sell,0
20170630,193457,98530,1,Sell,0
20170630,193457,98530,1,Sell,0
20170630,193457,98530,1,Sell,0
20170630,193457,98530,1,Sell,0
20170630,193457,98530,1,Sell,0
20170630,193457,98520,1,Sell,0
20170630,193457,98520,2,Sell,0
20170630,193459,98520,3,Sell,0
20170630,193459,98520,5,Sell,0
20170630,193459,98520,2,Sell,0
20170630,193459,98520,2,Sell,0
20170630,193459,98520,5,Sell,0
20170630,193459,98520,5,Sell,0
20170630,193459,98520,2,Sell,0
20170630,193459,98520,1,Sell,0
20170630,193459,98520,4,Sell,0
20170630,193459,98520,1,Sell,0
20170630,193459,98520,1,Sell,0
20170630,193459,98520,4,Sell,0
20170630,193459,98520,2,Sell,0
20170630,193459,98520,3,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,5,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,2,Sell,0
20170630,193459,98510,4,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,2,Sell,0
20170630,193459,98510,2,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,3,Sell,0
20170630,193459,98510,3,Sell,0
20170630,193459,98510,3,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,3,Sell,0
20170630,193459,98500,2,Sell,0
20170630,193459,98500,2,Sell,0
20170630,193459,98500,3,Sell,0
20170630,193459,98500,3,Sell,0
20170630,193459,98500,1,Sell,0
20170630,193459,98500,1,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98500,1,Sell,0
20170630,193459,98500,1,Sell,0
20170630,193459,98510,2,Sell,0
20170630,193459,98510,2,Sell,0
20170630,193459,98510,2,Sell,0
20170630,193459,98510,1,Sell,0
20170630,193459,98500,1,Sell,0
20170630,193500,98510,1,Buy,0
20170630,193500,98510,2,Buy,0
20170630,193500,98510,2,Buy,0
20170630,193500,98510,1,Buy,0
20170630,193500,98510,1,Buy,0
20170630,193500,98510,1,Buy,0
20170630,193500,98510,3,Sell,0
20170630,193500,98510,1,Sell,0
20170630,193500,98510,1,Sell,0
20170630,193500,98510,1,Sell,0
20170630,193500,98520,3,Buy,0
20170630,193500,98520,2,Buy,0
20170630,193500,98510,4,Sell,0
20170630,193500,98510,2,Sell,0
20170630,193500,98510,1,Buy,0
20170630,193500,98510,1,Buy,0
20170630,193500,98510,2,Buy,0
20170630,193500,98500,1,Sell,0
20170630,193501,98510,1,Buy,0
20170630,193501,98510,1,Buy,0
20170630,193501,98510,1,Buy,0
20170630,193501,98510,1,Buy,0
20170630,193501,98510,1,Buy,0
20170630,193501,98510,1,Buy,0
20170630,193501,98500,1,Sell,0
20170630,193501,98500,1,Sell,0
20170630,193501,98500,1,Sell,0
20170630,193501,98500,9,Sell,0
20170630,193502,98510,1,Buy,0
20170630,193502,98510,1,Buy,0
20170630,193502,98510,1,Sell,0
20170630,193502,98510,3,Sell,0
20170630,193502,98510,2,Sell,0
20170630,193502,98510,3,Sell,0
20170630,193502,98510,3,Sell,0
20170630,193502,98510,3,Sell,0
20170630,193502,98520,1,Buy,0
20170630,193502,98520,1,Buy,0
20170630,193504,98520,1,Buy,0
20170630,193504,98520,1,Buy,0
20170630,193506,98520,1,Buy,0
20170630,193509,98510,1,Sell,0
20170630,193509,98510,1,Sell,0
20170630,193509,98510,3,Sell,0
20170630,193509,98510,2,Sell,0
20170630,193509,98510,1,Sell,0
20170630,193509,98510,1,Sell,0
20170630,193511,98520,1,Buy,0
20170630,193511,98520,1,Buy,0
20170630,193512,98520,1,Buy,0
20170630,193515,98530,1,Buy,0
20170630,193515,98530,1,Buy,0
20170630,193515,98530,1,Buy,0
20170630,193515,98530,1,Buy,0
20170630,193516,98530,5,Buy,0
20170630,193516,98530,2,Buy,0
20170630,193516,98530,1,Buy,0
20170630,193516,98530,1,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,2,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,5,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,2,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,2,Buy,0
20170630,193516,98540,2,Buy,0
20170630,193516,98540,3,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,2,Buy,0
20170630,193516,98540,1,Buy,0
20170630,193516,98540,2,Buy,0
20170630,193516,98550,3,Buy,0
20170630,193516,98550,5,Buy,0
20170630,193516,98550,2,Buy,0
20170630,193516,98550,1,Buy,0
20170630,193516,98550,1,Buy,0
20170630,193516,98550,1,Buy,0
20170630,193516,98550,3,Buy,0
20170630,193516,98550,1,Buy,0
20170630,193516,98550,1,Buy,0
20170630,193516,98550,2,Buy,0
20170630,193516,98550,1,Buy,0
20170630,193516,98550,1,Buy,0
20170630,193516,98550,2,Buy,0
20170630,193516,98550,2,Buy,0
20170630,193516,98550,1,Buy,0
20170630,193516,98550,1,Buy,0
20170630,193516,98560,2,Buy,0
20170630,193516,98560,5,Buy,0
20170630,193516,98560,2,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,5,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,2,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,2,Buy,0
20170630,193516,98560,2,Buy,0
20170630,193516,98560,2,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98560,1,Buy,0
20170630,193516,98570,2,Buy,0
20170630,193516,98570,2,Buy,0
20170630,193516,98570,5,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98570,5,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98570,3,Buy,0
20170630,193516,98570,3,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98570,2,Buy,0
20170630,193516,98570,3,Buy,0
20170630,193516,98570,2,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98570,25,Buy,0
20170630,193516,98570,9,Buy,0
20170630,193516,98570,1,Buy,0
20170630,193516,98580,4,Buy,0
20170630,193516,98580,1,Buy,0
20170630,193516,98580,1,Buy,0
20170630,193516,98550,1,Sell,0
20170630,193516,98550,1,Sell,0
20170630,193516,98550,1,Sell,0
20170630,193516,98540,2,Sell,0
20170630,193516,98540,2,Sell,0
20170630,193516,98540,1,Sell,0
20170630,193516,98540,2,Sell,0
20170630,193516,98540,3,Sell,0
20170630,193516,98540,2,Sell,0
20170630,193516,98540,1,Sell,0
20170630,193516,98540,1,Sell,0
20170630,193516,98540,1,Sell,0
20170630,193516,98540,3,Sell,0
20170630,193516,98540,2,Sell,0
20170630,193517,98540,3,Sell,0
20170630,193517,98550,1,Buy,0
20170630,193518,98550,1,Buy,0
20170630,193518,98550,2,Buy,0
20170630,193519,98540,1,Sell,0
20170630,193522,98560,1,Buy,0
20170630,193522,98550,1,Sell,0
20170630,193524,98550,1,Sell,0
20170630,193526,98550,4,Sell,0
20170630,193526,98550,1,Sell,0
20170630,193526,98560,1,Buy,0
20170630,193526,98540,1,Sell,0
20170630,193526,98540,3,Sell,0
20170630,193526,98540,1,Sell,0
20170630,193526,98540,1,Sell,0
20170630,193526,98540,1,Sell,0
20170630,193526,98540,4,Sell,0
20170630,193526,98550,1,Buy,0
20170630,193527,98540,1,Sell,0
20170630,193527,98540,2,Sell,0
20170630,193527,98540,1,Sell,0
20170630,193527,98540,1,Sell,0
20170630,193530,98540,4,Sell,0
20170630,193530,98540,1,Sell,0
20170630,193530,98550,4,Buy,0
20170630,193530,98550,1,Buy,0
20170630,193532,98550,1,Buy,0
20170630,193532,98550,1,Buy,0
20170630,193532,98550,1,Buy,0
20170630,193532,98550,1,Buy,0
20170630,193532,98550,2,Buy,0
20170630,193532,98550,4,Buy,0
20170630,193533,98550,5,Buy,0
20170630,193534,98540,2,Sell,0
20170630,193535,98540,3,Sell,0
20170630,193535,98540,2,Sell,0
20170630,193536,98550,6,Buy,0
20170630,193536,98550,1,Buy,0
20170630,193538,98550,1,Buy,0
20170630,193540,98550,3,Buy,0
20170630,193540,98550,1,Buy,0
20170630,193540,98550,2,Buy,0
20170630,193540,98550,3,Buy,0
20170630,193540,98550,1,Buy,0
20170630,193540,98550,4,Buy,0
20170630,193540,98550,6,Buy,0
20170630,193540,98560,1,Buy,0
20170630,193540,98560,2,Buy,0
20170630,193540,98560,5,Buy,0
20170630,193540,98560,5,Buy,0
20170630,193540,98560,2,Buy,0
20170630,193540,98560,1,Buy,0
20170630,193540,98560,2,Buy,0
20170630,193540,98560,1,Buy,0
20170630,193540,98560,5,Buy,0
20170630,193540,98560,1,Buy,0
20170630,193540,98560,1,Buy,0
20170630,193540,98560,1,Buy,0
20170630,193540,98560,1,Buy,0
20170630,193540,98560,1,Buy,0
20170630,193540,98560,1,Buy,0
20170630,193540,98550,5,Sell,0
20170630,193540,98550,1,Sell,0
20170630,193540,98550,4,Sell,0
20170630,193540,98550,1,Sell,0
20170630,193540,98540,1,Sell,0
20170630,193540,98540,2,Sell,0
20170630,193540,98540,3,Sell,0
20170630,193541,98540,1,Sell,0
20170630,193542,98540,1,Sell,0
20170630,193542,98540,2,Sell,0
20170630,193542,98540,2,Sell,0
20170630,193543,98540,1,Sell,0
20170630,193544,98540,1,Buy,0
20170630,193544,98540,1,Buy,0
20170630,193544,98540,1,Buy,0
20170630,193544,98540,3,Buy,0
20170630,193545,98540,1,Buy,0
20170630,193546,98540,2,Buy,0
20170630,193546,98540,1,Buy,0
20170630,193546,98540,1,Buy,0
20170630,193546,98550,2,Buy,0
20170630,193549,98530,1,Sell,0
20170630,193549,98530,2,Sell,0
20170630,193549,98530,1,Sell,0
20170630,193549,98530,1,Buy,0
20170630,193549,98520,2,Sell,0
20170630,193549,98520,1,Sell,0
20170630,193549,98520,1,Sell,0
20170630,193550,98520,1,Sell,0
20170630,193550,98520,2,Sell,0
20170630,193550,98520,2,Sell,0
20170630,193551,98520,2,Sell,0
20170630,193551,98520,1,Sell,0
20170630,193551,98520,1,Sell,0
20170630,193551,98520,1,Sell,0
20170630,193551,98520,1,Sell,0
20170630,193551,98520,1,Sell,0
20170630,193551,98520,5,Sell,0
20170630,193551,98520,2,Sell,0
20170630,193551,98510,1,Sell,0
20170630,193556,98530,1,Buy,0
20170630,193600,98530,1,Buy,0
20170630,193600,98530,3,Buy,0
20170630,193601,98530,3,Buy,0
20170630,193601,98530,1,Buy,0
20170630,193601,98530,1,Buy,0
20170630,193601,98530,5,Sell,0
20170630,193603,98530,1,Sell,0
20170630,193603,98530,1,Sell,0
20170630,193603,98520,1,Sell,0
20170630,193603,98520,1,Sell,0
20170630,193603,98520,1,Sell,0
20170630,193604,98520,2,Sell,0
20170630,193604,98520,1,Sell,0
20170630,193609,98530,1,Buy,0
20170630,193609,98520,1,Sell,0
20170630,193610,98520,1,Sell,0
20170630,193614,98520,1,Sell,0
20170630,193620,98520,1,Sell,0
20170630,193627,98520,1,Sell,0
20170630,193630,98530,1,Buy,0
20170630,193630,98530,1,Buy,0
20170630,193630,98530,1,Buy,0
20170630,193630,98530,1,Buy,0
20170630,193630,98530,1,Buy,0
20170630,193630,98530,1,Buy,0
20170630,193630,98530,2,Buy,0
20170630,193630,98530,1,Sell,0
20170630,193630,98530,2,Sell,0
20170630,193630,98530,1,Sell,0
20170630,193630,98530,2,Sell,0
20170630,193630,98530,3,Sell,0
20170630,193630,98530,2,Sell,0
20170630,193631,98530,1,Sell,0
20170630,193631,98530,1,Sell,0
20170630,193631,98530,3,Sell,0
20170630,193631,98530,2,Sell,0
20170630,193631,98530,2,Sell,0
20170630,193631,98530,1,Buy,0
20170630,193635,98530,1,Buy,0
20170630,193635,98540,1,Buy,0
20170630,193637,98520,1,Sell,0
20170630,193637,98520,1,Sell,0
20170630,193637,98520,1,Sell,0
20170630,193638,98530,5,Sell,0
20170630,193639,98540,1,Buy,0
20170630,193639,98540,2,Buy,0
20170630,193639,98530,2,Sell,0
20170630,193639,98530,1,Sell,0
20170630,193639,98530,2,Sell,0
20170630,193639,98530,1,Sell,0
20170630,193639,98530,1,Sell,0
20170630,193640,98530,2,Sell,0
20170630,193640,98530,3,Sell,0
20170630,193642,98540,1,Buy,0
20170630,193643,98540,1,Buy,0
20170630,193643,98530,1,Sell,0
20170630,193643,98530,4,Sell,0
20170630,193643,98530,1,Sell,0
20170630,193645,98530,2,Sell,0
20170630,193645,98530,1,Sell,0
20170630,193645,98530,2,Sell,0
20170630,193646,98530,2,Sell,0
20170630,193646,98530,1,Sell,0
20170630,193646,98520,2,Sell,0
20170630,193651,98530,1,Sell,0
20170630,193702,98520,1,Sell,0
20170630,193702,98520,1,Sell,0
20170630,193712,98520,1,Sell,0
20170630,193713,98520,1,Sell,0
20170630,193713,98520,1,Sell,0
20170630,193719,98530,1,Buy,0
20170630,193720,98520,3,Sell,0
20170630,193720,98520,2,Sell,0
20170630,193720,98520,1,Sell,0
20170630,193724,98520,1,Sell,0
20170630,193724,98520,4,Sell,0
20170630,193724,98530,4,Buy,0
20170630,193724,98530,2,Buy,0
20170630,193730,98520,1,Sell,0
20170630,193730,98520,1,Sell,0
20170630,193735,98520,10,Sell,0
20170630,193735,98520,1,Sell,0
20170630,193742,98520,1,Sell,0
20170630,193746,98520,1,Sell,0
20170630,193746,98520,1,Sell,0
20170630,193749,98520,1,Sell,0
20170630,193755,98520,1,Sell,0
20170630,193755,98520,1,Sell,0
20170630,193755,98520,5,Sell,0
20170630,193755,98520,8,Sell,0
20170630,193756,98510,2,Sell,0
20170630,193756,98510,1,Sell,0
20170630,193756,98510,1,Sell,0
20170630,193756,98510,1,Sell,0
20170630,193756,98510,9,Sell,0
20170630,193756,98510,1,Sell,0
20170630,193756,98510,2,Sell,0
20170630,193756,98510,1,Buy,0
20170630,193757,98510,1,Buy,0
20170630,193803,98510,2,Buy,0
20170630,193803,98500,1,Sell,0
20170630,193803,98500,2,Sell,0
20170630,193804,98500,1,Sell,0
20170630,193806,98500,1,Sell,0
20170630,193809,98500,1,Sell,0
20170630,193811,98500,1,Sell,0
20170630,193811,98500,1,Sell,0
20170630,193811,98500,1,Sell,0
20170630,193811,98500,2,Sell,0
20170630,193813,98500,2,Sell,0
20170630,193817,98500,5,Sell,0
20170630,193818,98500,1,Sell,0
20170630,193818,98500,1,Sell,0
20170630,193818,98500,1,Sell,0
20170630,193818,98500,1,Sell,0
20170630,193819,98500,1,Sell,0
20170630,193819,98500,1,Sell,0
20170630,193819,98500,1,Sell,0
20170630,193819,98500,1,Sell,0
20170630,193819,98500,1,Sell,0
20170630,193819,98500,1,Sell,0
20170630,193820,98500,32,Sell,0
20170630,193820,98500,5,Sell,0
20170630,193820,98500,1,Sell,0
20170630,193820,98500,1,Sell,0
20170630,193820,98500,1,Sell,0
20170630,193820,98500,2,Sell,0
20170630,193820,98500,8,Sell,0
20170630,193820,98500,1,Sell,0
20170630,193820,98490,3,Sell,0
20170630,193820,98490,2,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,5,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,2,Sell,0
20170630,193820,98490,2,Sell,0
20170630,193820,98490,3,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,2,Sell,0
20170630,193820,98490,2,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,2,Sell,0
20170630,193820,98490,1,Sell,0
20170630,193820,98490,2,Sell,0
20170630,193820,98490,2,Sell,0
20170630,193820,98480,6,Sell,0
20170630,193820,98480,3,Sell,0
20170630,193820,98480,2,Sell,0
20170630,193820,98480,5,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,2,Sell,0
20170630,193820,98480,4,Sell,0
20170630,193820,98480,3,Sell,0
20170630,193820,98480,3,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,2,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,2,Sell,0
20170630,193820,98480,2,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,2,Sell,0
20170630,193820,98480,6,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,10,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98470,1,Sell,0
20170630,193820,98470,2,Sell,0
20170630,193820,98470,1,Sell,0
20170630,193820,98470,1,Sell,0
20170630,193820,98470,4,Sell,0
20170630,193820,98470,1,Sell,0
20170630,193820,98470,1,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98480,1,Sell,0
20170630,193820,98470,1,Sell,0
20170630,193820,98470,1,Sell,0
20170630,193820,98480,1,Buy,0
20170630,193820,98480,1,Buy,0
20170630,193820,98470,4,Sell,0
20170630,193820,98480,3,Buy,0
20170630,193820,98470,1,Sell,0
20170630,193820,98470,1,Sell,0
20170630,193821,98470,1,Sell,0
20170630,193821,98470,1,Sell,0
20170630,193821,98470,2,Sell,0
20170630,193821,98470,1,Sell,0
20170630,193821,98470,1,Sell,0
20170630,193821,98470,4,Sell,0
20170630,193821,98470,1,Sell,0
20170630,193821,98470,1,Sell,0
20170630,193821,98470,1,Sell,0
20170630,193821,98470,1,Sell,0
20170630,193821,98470,1,Sell,0
20170630,193821,98470,3,Sell,0
20170630,193821,98470,2,Sell,0
20170630,193821,98470,6,Sell,0
20170630,193822,98480,1,Buy,0
20170630,193822,98480,2,Buy,0
20170630,193824,98480,3,Buy,0
20170630,193824,98480,1,Buy,0
20170630,193824,98480,2,Buy,0
20170630,193824,98480,1,Buy,0
20170630,193824,98480,1,Sell,0
20170630,193824,98490,1,Buy,0
20170630,193830,98490,2,Buy,0
20170630,193830,98490,1,Buy,0
20170630,193830,98490,1,Buy,0
20170630,193830,98490,1,Buy,0
20170630,193830,98490,1,Buy,0
20170630,193830,98490,1,Buy,0
20170630,193835,98490,2,Sell,0
20170630,193835,98490,5,Sell,0
20170630,193835,98490,5,Sell,0
20170630,193835,98490,1,Sell,0
20170630,193835,98490,1,Sell,0
20170630,193835,98490,1,Sell,0
20170630,193844,98480,1,Sell,0
20170630,193844,98480,1,Sell,0
20170630,193848,98470,1,Sell,0
20170630,193853,98470,1,Sell,0
20170630,193853,98470,1,Sell,0
20170630,193853,98470,1,Sell,0
20170630,193853,98470,5,Buy,0
20170630,193853,98470,1,Buy,0
20170630,193853,98470,1,Buy,0
20170630,193853,98470,2,Buy,0
20170630,193853,98470,1,Buy,0
20170630,193853,98470,1,Buy,0
20170630,193853,98470,1,Buy,0
20170630,193853,98470,2,Buy,0
20170630,193853,98470,1,Sell,0
20170630,193855,98480,1,Buy,0
20170630,193855,98480,1,Buy,0
20170630,193903,98480,1,Buy,0
20170630,193903,98480,1,Buy,0
20170630,193904,98480,3,Sell,0
20170630,193904,98480,1,Sell,0
20170630,193904,98480,2,Sell,0
20170630,193904,98480,1,Sell,0
20170630,193904,98480,8,Sell,0
20170630,193904,98480,1,Sell,0
20170630,193904,98470,4,Sell,0
20170630,193904,98470,1,Sell,0
20170630,193904,98470,2,Sell,0
20170630,193904,98470,2,Sell,0
20170630,193914,98480,1,Sell,0
20170630,193914,98480,1,Sell,0
20170630,193914,98470,1,Sell,0
20170630,193914,98470,1,Sell,0
20170630,193914,98470,5,Sell,0
20170630,193914,98470,1,Sell,0
20170630,193915,98470,1,Sell,0
20170630,193916,98470,1,Sell,0
20170630,193917,98460,1,Sell,0
20170630,193918,98460,1,Sell,0
20170630,193918,98460,2,Sell,0
20170630,193918,98470,1,Buy,0
